epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,583.256,1.51642,1.57814,1.12194,0.68493,0.66099,0.73906,0.4387,1.30677,1.1755,1.02328,0.000978118,0.000978118,0.000978118
21,612.12,1.5155,1.5482,1.11977,0.75161,0.6689,0.75819,0.46527,1.23717,1.19765,1.00945,0.000975773,0.000975773,0.000975773
22,641.11,1.4788,1.52018,1.12096,0.75793,0.68923,0.75207,0.45271,1.2618,1.11977,1.00837,0.000973312,0.000973312,0.000973312
23,669.992,1.49121,1.53017,1.1176,0.69166,0.70066,0.72584,0.44181,1.25063,1.19526,1.01183,0.000970736,0.000970736,0.000970736
24,698.923,1.45613,1.44546,1.10159,0.72295,0.65993,0.75706,0.47873,1.16323,1.10325,0.99291,0.000968045,0.000968045,0.000968045
25,727.955,1.42966,1.42528,1.09926,0.85503,0.66147,0.80039,0.50497,1.189,1.01327,0.99211,0.000965239,0.000965239,0.000965239
26,756.96,1.41864,1.4094,1.08902,0.68268,0.68845,0.78307,0.45252,1.3816,1.10995,1.03673,0.00096232,0.00096232,0.00096232
27,785.866,1.42852,1.39601,1.10153,0.6448,0.78561,0.81379,0.51855,1.14021,0.98602,0.98267,0.000959289,0.000959289,0.000959289
28,814.755,1.42773,1.36083,1.09495,0.82092,0.72288,0.80121,0.50663,1.22621,0.96664,0.99447,0.000956145,0.000956145,0.000956145
29,843.733,1.40045,1.35322,1.09048,0.77418,0.76303,0.84144,0.55085,1.13795,0.94793,0.96984,0.000952889,0.000952889,0.000952889
30,872.59,1.38838,1.30648,1.07503,0.79909,0.70805,0.81467,0.5259,1.16734,0.93358,0.98413,0.000949524,0.000949524,0.000949524
31,901.468,1.38574,1.30309,1.0842,0.72389,0.82064,0.83237,0.51937,1.21476,0.98332,1.00485,0.000946048,0.000946048,0.000946048
32,930.236,1.37806,1.26462,1.07591,0.77712,0.82007,0.87431,0.56599,1.16376,0.90179,0.98034,0.000942464,0.000942464,0.000942464
33,959.135,1.36928,1.26203,1.07722,0.77129,0.82652,0.87127,0.54565,1.20358,0.92086,0.97642,0.000938772,0.000938772,0.000938772
34,987.949,1.3452,1.216,1.05607,0.76092,0.80416,0.85991,0.55993,1.14314,0.87572,0.9792,0.000934973,0.000934973,0.000934973
35,1016.81,1.34036,1.19206,1.06154,0.81155,0.78207,0.85413,0.55888,1.12482,0.88539,0.97215,0.000931067,0.000931067,0.000931067
36,1045.79,1.36302,1.21532,1.07053,0.83236,0.79008,0.89372,0.57743,1.16975,0.88415,0.97259,0.000927057,0.000927057,0.000927057
37,1074.8,1.33814,1.17582,1.06625,0.78464,0.79426,0.8495,0.55577,1.14575,0.8626,0.96995,0.000922942,0.000922942,0.000922942
38,1103.76,1.32497,1.15622,1.04853,0.77263,0.78701,0.84573,0.57921,1.05978,0.84518,0.95408,0.000918725,0.000918725,0.000918725
39,1132.78,1.34011,1.15346,1.05303,0.85325,0.77769,0.86469,0.57156,1.07633,0.81907,0.95497,0.000914405,0.000914405,0.000914405
40,1161.73,1.32208,1.15638,1.04989,0.85536,0.76378,0.89772,0.60359,1.07756,0.81103,0.95755,0.000909984,0.000909984,0.000909984
41,1190.65,1.29211,1.10257,1.04722,0.80524,0.82424,0.85206,0.58239,1.0505,0.79254,0.95594,0.000905463,0.000905463,0.000905463
42,1219.52,1.31866,1.13528,1.05365,0.88818,0.74557,0.88277,0.54552,1.21452,0.82245,0.98332,0.000900844,0.000900844,0.000900844
43,1248.34,1.30737,1.08643,1.04701,0.84382,0.82626,0.89121,0.59682,1.04815,0.78404,0.94715,0.000896127,0.000896127,0.000896127
44,1277.22,1.29425,1.06977,1.04447,0.85412,0.83183,0.90736,0.60181,1.07571,0.80268,0.9559,0.000891313,0.000891313,0.000891313
45,1306.19,1.27829,1.07335,1.03739,0.86138,0.82244,0.90253,0.60104,1.06574,0.78184,0.94782,0.000886404,0.000886404,0.000886404
46,1335.04,1.27917,1.05204,1.03607,0.88042,0.83185,0.8995,0.59261,1.09744,0.77076,0.95846,0.000881401,0.000881401,0.000881401
47,1363.96,1.2687,1.04785,1.03833,0.85647,0.80728,0.8958,0.60746,1.04216,0.75405,0.94779,0.000876305,0.000876305,0.000876305
48,1393.02,1.27234,1.03941,1.03527,0.82497,0.82626,0.88227,0.59484,1.05276,0.76292,0.94997,0.000871117,0.000871117,0.000871117
49,1422.12,1.27076,1.03715,1.02849,0.84312,0.83798,0.9017,0.58456,1.09302,0.75445,0.95114,0.000865839,0.000865839,0.000865839
50,1451.02,1.26439,1.03688,1.02978,0.87149,0.84467,0.90639,0.62678,0.99934,0.71031,0.93697,0.000860473,0.000860473,0.000860473
51,1479.97,1.25149,1.02302,1.02636,0.84817,0.89178,0.91468,0.62481,1.02833,0.72647,0.93868,0.000855018,0.000855018,0.000855018
52,1509.03,1.2582,0.99894,1.02752,0.89048,0.84479,0.91497,0.62729,1.03011,0.70793,0.94283,0.000849477,0.000849477,0.000849477
53,1538.18,1.25479,1.00186,1.02959,0.82645,0.89466,0.91427,0.63382,1.03263,0.7243,0.94539,0.000843851,0.000843851,0.000843851
54,1567.19,1.24403,0.98212,1.02432,0.90705,0.83105,0.90728,0.62084,1.00323,0.72523,0.94055,0.000838141,0.000838141,0.000838141
55,1596.12,1.24374,1.00079,1.02349,0.88304,0.85412,0.91383,0.6308,0.99713,0.71724,0.92929,0.000832349,0.000832349,0.000832349
56,1624.94,1.22589,0.98308,1.01197,0.84712,0.89017,0.92128,0.6412,1.00604,0.68716,0.9327,0.000826477,0.000826477,0.000826477
57,1653.77,1.19864,0.92839,1.00646,0.8787,0.87638,0.92986,0.64343,0.99455,0.67853,0.93323,0.000820525,0.000820525,0.000820525
58,1683.01,1.23604,0.95582,1.02324,0.87317,0.88034,0.92611,0.6217,1.05419,0.69475,0.94164,0.000814495,0.000814495,0.000814495
59,1711.93,1.23111,0.94455,1.01492,0.88825,0.85225,0.92233,0.64037,0.97638,0.66495,0.92918,0.000808389,0.000808389,0.000808389
60,1740.89,1.21646,0.93538,1.0135,0.8542,0.87267,0.91898,0.63227,1.03647,0.68296,0.94359,0.000802208,0.000802208,0.000802208
61,1769.86,1.20779,0.9317,1.00784,0.86245,0.84721,0.92131,0.63587,1.0009,0.67348,0.93164,0.000795954,0.000795954,0.000795954
62,1798.83,1.1867,0.90907,1.00802,0.87669,0.85402,0.91222,0.64026,0.96972,0.65277,0.9306,0.000789628,0.000789628,0.000789628
63,1827.88,1.19372,0.90668,1.00207,0.86309,0.90198,0.92742,0.64924,0.96913,0.65898,0.92778,0.000783231,0.000783231,0.000783231
64,1856.93,1.19269,0.90514,1.00581,0.85429,0.88988,0.90883,0.62722,0.98486,0.66371,0.93206,0.000776766,0.000776766,0.000776766
65,1886.01,1.16823,0.89262,0.99643,0.88978,0.87921,0.92322,0.64782,0.97807,0.65257,0.92459,0.000770234,0.000770234,0.000770234
66,1915,1.16572,0.88331,1.00082,0.87865,0.88842,0.91522,0.64396,0.98777,0.63128,0.92866,0.000763637,0.000763637,0.000763637
67,1943.84,1.18761,0.87848,1.00454,0.88283,0.88753,0.92255,0.65056,0.96597,0.64404,0.92614,0.000756976,0.000756976,0.000756976
68,1972.87,1.16423,0.84951,0.98912,0.87585,0.8793,0.92751,0.64789,0.98642,0.61668,0.92658,0.000750252,0.000750252,0.000750252
69,2001.92,1.17608,0.87256,0.99666,0.84525,0.90699,0.91341,0.65397,0.95288,0.62993,0.91996,0.000743468,0.000743468,0.000743468
70,2030.86,1.14402,0.85989,0.99034,0.88444,0.8774,0.92908,0.66359,0.95949,0.61872,0.91963,0.000736625,0.000736625,0.000736625
71,2059.87,1.15443,0.84335,0.99156,0.88247,0.87567,0.92416,0.65154,0.96402,0.60807,0.92357,0.000729725,0.000729725,0.000729725
72,2088.9,1.14019,0.83366,0.99032,0.87139,0.90107,0.93766,0.6235,1.03068,0.64035,0.92932,0.00072277,0.00072277,0.00072277
73,2117.89,1.12466,0.81758,0.98353,0.82642,0.90824,0.92187,0.66361,0.95439,0.61844,0.91878,0.000715761,0.000715761,0.000715761
74,2147.08,1.10911,0.83135,0.982,0.86813,0.90702,0.92809,0.67631,0.94029,0.61505,0.91516,0.0007087,0.0007087,0.0007087
75,2176.05,1.1339,0.83306,0.98682,0.89185,0.90247,0.93837,0.65463,0.93976,0.60184,0.91193,0.000701588,0.000701588,0.000701588
76,2205.11,1.12852,0.82252,0.9921,0.84802,0.9192,0.92534,0.66713,0.92102,0.60448,0.91119,0.000694428,0.000694428,0.000694428
77,2234.21,1.12807,0.81882,0.98641,0.92006,0.85881,0.92413,0.65781,0.94121,0.6062,0.91862,0.000687222,0.000687222,0.000687222
78,2263.41,1.11686,0.80272,0.98018,0.91311,0.88404,0.9289,0.66993,0.9305,0.59962,0.91234,0.00067997,0.00067997,0.00067997
79,2292.36,1.11586,0.79004,0.97871,0.89254,0.89915,0.93302,0.66442,0.94162,0.60593,0.91691,0.000672675,0.000672675,0.000672675
80,2321.59,1.10974,0.79469,0.97488,0.92934,0.87337,0.94584,0.67749,0.91952,0.58495,0.90447,0.000665339,0.000665339,0.000665339
81,2350.65,1.1134,0.80069,0.98353,0.89454,0.8826,0.93671,0.67966,0.92259,0.59716,0.90837,0.000657963,0.000657963,0.000657963
82,2379.63,1.10514,0.78975,0.97845,0.90871,0.88912,0.9383,0.66683,0.94333,0.58732,0.91029,0.00065055,0.00065055,0.00065055
83,2408.7,1.12888,0.78998,0.98842,0.90101,0.89115,0.94386,0.6769,0.91382,0.59915,0.91173,0.000643101,0.000643101,0.000643101
84,2437.65,1.10434,0.78831,0.97452,0.90138,0.89485,0.93898,0.66922,0.91198,0.58083,0.91016,0.000635617,0.000635617,0.000635617
85,2466.75,1.09113,0.7749,0.97466,0.9115,0.88934,0.94354,0.67519,0.93625,0.58702,0.90802,0.000628101,0.000628101,0.000628101
86,2495.88,1.11036,0.78955,0.97258,0.8879,0.8798,0.94027,0.6724,0.92003,0.57908,0.90909,0.000620555,0.000620555,0.000620555
87,2525.01,1.09812,0.78012,0.96969,0.9126,0.91358,0.95057,0.68749,0.91386,0.56311,0.90822,0.000612981,0.000612981,0.000612981
88,2554.09,1.08335,0.77298,0.96995,0.88906,0.9075,0.95265,0.6964,0.91233,0.57845,0.90988,0.00060538,0.00060538,0.00060538
89,2583.2,1.09989,0.76412,0.97213,0.89323,0.91734,0.9382,0.66804,0.93654,0.58586,0.91408,0.000597754,0.000597754,0.000597754
90,2612.22,1.0864,0.77561,0.96945,0.89347,0.90542,0.94383,0.68275,0.9067,0.57878,0.90307,0.000590105,0.000590105,0.000590105
91,2641.39,1.09449,0.78192,0.96756,0.89412,0.92011,0.94873,0.68218,0.90411,0.55452,0.90785,0.000582435,0.000582435,0.000582435
92,2670.36,1.09417,0.75699,0.97181,0.8878,0.92275,0.94452,0.68598,0.92572,0.56888,0.90763,0.000574746,0.000574746,0.000574746
93,2699.4,1.06516,0.74001,0.96688,0.91048,0.91687,0.93608,0.68859,0.90664,0.5642,0.90927,0.00056704,0.00056704,0.00056704
94,2728.46,1.07325,0.76106,0.96786,0.90226,0.91006,0.94088,0.68506,0.89961,0.55668,0.90419,0.000559318,0.000559318,0.000559318
95,2757.49,1.083,0.74539,0.96424,0.90769,0.90994,0.95494,0.68578,0.90273,0.56098,0.90454,0.000551584,0.000551584,0.000551584
96,2786.53,1.065,0.74007,0.96293,0.91071,0.92593,0.95637,0.68514,0.89717,0.5472,0.9001,0.000543837,0.000543837,0.000543837
97,2815.38,1.06534,0.75551,0.96247,0.91515,0.90935,0.93495,0.68977,0.88845,0.54904,0.9018,0.000536081,0.000536081,0.000536081
98,2844.41,1.0475,0.72745,0.96524,0.90831,0.91142,0.93735,0.67128,0.91838,0.56213,0.90881,0.000528318,0.000528318,0.000528318
99,2873.34,1.05671,0.71044,0.95528,0.8987,0.92516,0.96378,0.69879,0.88431,0.5464,0.90202,0.000520548,0.000520548,0.000520548
100,2902.43,1.04209,0.71111,0.96119,0.89601,0.92137,0.95497,0.69589,0.88186,0.5479,0.90136,0.000512775,0.000512775,0.000512775
101,2931.65,1.03749,0.7128,0.95132,0.91027,0.91888,0.95075,0.69313,0.8943,0.53852,0.90517,0.000505,0.000505,0.000505
102,2960.68,1.0443,0.72475,0.95106,0.91667,0.90188,0.94709,0.69828,0.88271,0.53613,0.90029,0.000497225,0.000497225,0.000497225
103,2989.72,1.04154,0.72382,0.95863,0.91275,0.91665,0.96407,0.70272,0.87168,0.53003,0.89844,0.000489452,0.000489452,0.000489452
104,3018.73,1.03529,0.70789,0.94997,0.93527,0.90204,0.95886,0.69483,0.89433,0.53273,0.89933,0.000481682,0.000481682,0.000481682
105,3047.95,1.04472,0.71373,0.96143,0.90504,0.91029,0.94536,0.69528,0.88418,0.54089,0.9023,0.000473919,0.000473919,0.000473919
106,3076.95,1.0484,0.72195,0.95345,0.88701,0.92716,0.95917,0.69702,0.88895,0.53727,0.89895,0.000466163,0.000466163,0.000466163
107,3106.13,1.04471,0.69951,0.95662,0.93325,0.90788,0.97077,0.70486,0.88872,0.54086,0.90118,0.000458416,0.000458416,0.000458416
108,3135.31,1.02669,0.70586,0.94047,0.91329,0.92047,0.97323,0.70948,0.87399,0.53385,0.89798,0.000450682,0.000450682,0.000450682
109,3164.29,1.04268,0.69736,0.94735,0.91578,0.92552,0.97385,0.7064,0.88131,0.53862,0.8959,0.00044296,0.00044296,0.00044296
110,3193.31,1.01325,0.68183,0.94861,0.87992,0.94457,0.97542,0.7124,0.87823,0.52845,0.89962,0.000435254,0.000435254,0.000435254
111,3222.46,1.02531,0.69045,0.94629,0.91367,0.91199,0.95793,0.69082,0.89384,0.53975,0.89868,0.000427565,0.000427565,0.000427565
112,3251.71,1.018,0.68083,0.93873,0.87215,0.94782,0.97339,0.71188,0.87333,0.52059,0.89703,0.000419895,0.000419895,0.000419895
113,3280.68,1.01382,0.68551,0.94797,0.90958,0.92785,0.95481,0.70773,0.86474,0.51898,0.89634,0.000412246,0.000412246,0.000412246
114,3309.7,1.02972,0.68846,0.94801,0.91682,0.9082,0.97232,0.71144,0.88235,0.53233,0.89538,0.00040462,0.00040462,0.00040462
115,3338.92,1.04364,0.69711,0.95581,0.91879,0.9156,0.96515,0.70273,0.87242,0.52233,0.89447,0.000397019,0.000397019,0.000397019
116,3368.11,1.00907,0.67388,0.94512,0.91613,0.91534,0.96183,0.70375,0.8802,0.52607,0.89409,0.000389445,0.000389445,0.000389445
117,3397.18,1.01967,0.67292,0.94334,0.91909,0.92501,0.94278,0.7071,0.85909,0.51766,0.89271,0.000381899,0.000381899,0.000381899
118,3426.36,0.9927,0.66191,0.93684,0.92894,0.9157,0.97261,0.71776,0.86558,0.51697,0.89346,0.000374383,0.000374383,0.000374383
119,3455.59,1.018,0.68112,0.94161,0.9252,0.92138,0.96617,0.71294,0.87043,0.50986,0.89373,0.000366899,0.000366899,0.000366899
120,3484.33,1.01264,0.66867,0.94344,0.93113,0.92065,0.95765,0.71241,0.86485,0.5149,0.89256,0.00035945,0.00035945,0.00035945
121,3513.39,0.98623,0.65193,0.93302,0.92156,0.92982,0.97816,0.71952,0.86863,0.51184,0.89021,0.000352037,0.000352037,0.000352037
122,3542.58,1.00038,0.66978,0.9408,0.92909,0.91094,0.97561,0.71725,0.86216,0.51524,0.89382,0.000344661,0.000344661,0.000344661
123,3571.62,0.999,0.64652,0.93136,0.92971,0.92083,0.97662,0.72032,0.86771,0.5158,0.89206,0.000337325,0.000337325,0.000337325
124,3600.77,1.00138,0.65499,0.93923,0.91885,0.92259,0.95506,0.71072,0.8548,0.50741,0.89013,0.00033003,0.00033003,0.00033003
125,3629.84,0.98154,0.64783,0.9298,0.91893,0.92492,0.96794,0.71181,0.85581,0.50395,0.88659,0.000322778,0.000322778,0.000322778
126,3659.49,0.9996,0.65675,0.94365,0.91187,0.9248,0.96802,0.71191,0.86671,0.51515,0.89486,0.000315572,0.000315572,0.000315572
127,3688.66,0.98278,0.65016,0.93506,0.92175,0.92852,0.96813,0.71329,0.85763,0.50778,0.89139,0.000308412,0.000308412,0.000308412
128,3717.96,0.97689,0.64975,0.93146,0.92582,0.91926,0.96601,0.71682,0.85272,0.50731,0.88902,0.0003013,0.0003013,0.0003013
129,3747.06,0.98423,0.63086,0.92819,0.92491,0.92375,0.97345,0.71167,0.8616,0.5113,0.89002,0.000294239,0.000294239,0.000294239
130,3776.24,0.97307,0.63762,0.92846,0.92648,0.92298,0.96546,0.72387,0.86022,0.50399,0.88899,0.00028723,0.00028723,0.00028723
131,3805.06,0.96835,0.63783,0.93093,0.92828,0.91879,0.95628,0.71427,0.86406,0.50073,0.88945,0.000280275,0.000280275,0.000280275
132,3834.09,0.95713,0.61685,0.92736,0.91629,0.91388,0.97706,0.7201,0.8528,0.50312,0.88617,0.000273375,0.000273375,0.000273375
133,3863.06,0.96217,0.63584,0.92602,0.90231,0.92532,0.96366,0.71621,0.85742,0.49479,0.88839,0.000266532,0.000266532,0.000266532
134,3892.05,0.97231,0.63402,0.92433,0.9182,0.93336,0.96846,0.71599,0.85951,0.49316,0.88868,0.000259748,0.000259748,0.000259748
135,3921.16,0.96065,0.63265,0.92724,0.9212,0.92603,0.97017,0.71778,0.84818,0.49228,0.88568,0.000253024,0.000253024,0.000253024
136,3950.24,0.96738,0.62947,0.92621,0.91652,0.92446,0.96079,0.71921,0.85296,0.49864,0.88809,0.000246363,0.000246363,0.000246363
137,3979.3,0.96008,0.62006,0.92783,0.92463,0.92462,0.96005,0.70375,0.85493,0.49622,0.89082,0.000239766,0.000239766,0.000239766
138,4008.32,0.95818,0.63092,0.9228,0.923,0.92241,0.97438,0.71782,0.8455,0.48996,0.8848,0.000233234,0.000233234,0.000233234
139,4037.49,0.94785,0.61944,0.92108,0.94052,0.92103,0.97979,0.72463,0.84551,0.49096,0.88853,0.000226769,0.000226769,0.000226769
140,4066.6,0.95166,0.61989,0.92126,0.93427,0.92084,0.97083,0.71936,0.84477,0.48924,0.8853,0.000220372,0.000220372,0.000220372
141,4095.6,0.95815,0.62097,0.92017,0.92676,0.9256,0.96106,0.71464,0.8447,0.48783,0.88507,0.000214046,0.000214046,0.000214046
142,4124.69,0.94656,0.61019,0.91786,0.9204,0.93213,0.96249,0.71618,0.84291,0.48845,0.88592,0.000207792,0.000207792,0.000207792
143,4153.7,0.9511,0.62213,0.92381,0.93253,0.92052,0.95231,0.71899,0.84313,0.49266,0.88645,0.000201611,0.000201611,0.000201611
144,4182.91,0.93275,0.60411,0.91972,0.92786,0.92645,0.95294,0.71745,0.83991,0.48457,0.88742,0.000195505,0.000195505,0.000195505
145,4212,0.95085,0.62247,0.9198,0.91399,0.94018,0.96241,0.71094,0.8399,0.49308,0.88437,0.000189475,0.000189475,0.000189475
146,4241.09,0.94306,0.6123,0.91621,0.93389,0.93149,0.96549,0.71776,0.83815,0.48539,0.88241,0.000183523,0.000183523,0.000183523
147,4270.25,0.95189,0.61687,0.92242,0.91775,0.94141,0.98078,0.73143,0.84054,0.48263,0.88441,0.000177651,0.000177651,0.000177651
148,4299.4,0.92103,0.60002,0.91491,0.93905,0.93097,0.97691,0.72744,0.83576,0.47857,0.88186,0.000171859,0.000171859,0.000171859
149,4328.59,0.95217,0.61101,0.9237,0.93428,0.93865,0.97035,0.72676,0.84049,0.47997,0.88289,0.000166149,0.000166149,0.000166149
150,4357.63,0.94535,0.6156,0.92329,0.9335,0.92937,0.9494,0.7178,0.84051,0.48525,0.8846,0.000160523,0.000160523,0.000160523
151,4386.3,0.93286,0.59933,0.91811,0.93206,0.92639,0.97035,0.72627,0.83718,0.47906,0.88356,0.000154982,0.000154982,0.000154982
152,4415.33,0.93398,0.60421,0.91551,0.92957,0.92988,0.97681,0.72862,0.83278,0.48255,0.88152,0.000149527,0.000149527,0.000149527
153,4444.39,0.92326,0.59552,0.91419,0.93418,0.93082,0.96894,0.72882,0.8321,0.48332,0.88256,0.000144161,0.000144161,0.000144161
154,4473.45,0.93301,0.59995,0.91695,0.92571,0.92688,0.96351,0.71715,0.83751,0.48491,0.88307,0.000138883,0.000138883,0.000138883
155,4502.41,0.93069,0.59722,0.91537,0.92847,0.93571,0.97039,0.72092,0.83242,0.4819,0.88173,0.000133695,0.000133695,0.000133695
156,4531.49,0.92792,0.58581,0.91341,0.93567,0.92755,0.97977,0.72824,0.83536,0.48259,0.8817,0.000128599,0.000128599,0.000128599
157,4560.61,0.9384,0.60532,0.91954,0.93128,0.92999,0.98044,0.72953,0.83785,0.48511,0.88176,0.000123596,0.000123596,0.000123596
158,4589.68,0.92782,0.59562,0.91338,0.92859,0.93167,0.96946,0.72128,0.83601,0.48072,0.88219,0.000118687,0.000118687,0.000118687
159,4618.65,0.93475,0.60568,0.91652,0.93283,0.93068,0.96948,0.72035,0.83804,0.48378,0.88202,0.000113873,0.000113873,0.000113873
160,4647.7,0.92892,0.59157,0.91561,0.92768,0.92976,0.96945,0.72385,0.83641,0.48238,0.88253,0.000109156,0.000109156,0.000109156
161,4676.48,0.91664,0.60157,0.91157,0.92628,0.93044,0.96882,0.72571,0.83293,0.48157,0.88149,0.000104537,0.000104537,0.000104537
162,4705.56,0.93437,0.59722,0.91074,0.92738,0.92923,0.9695,0.72437,0.83223,0.48307,0.88152,0.000100016,0.000100016,0.000100016
163,4734.49,0.92005,0.58936,0.90994,0.92924,0.9305,0.96929,0.72056,0.83357,0.48122,0.88208,9.55951e-05,9.55951e-05,9.55951e-05
164,4763.54,0.91379,0.58762,0.91138,0.93415,0.93302,0.96988,0.72322,0.8309,0.4764,0.88148,9.12754e-05,9.12754e-05,9.12754e-05
165,4792.57,0.90606,0.57895,0.90691,0.92978,0.93043,0.96877,0.72505,0.8333,0.48095,0.88076,8.70577e-05,8.70577e-05,8.70577e-05
166,4821.57,0.90741,0.58703,0.91033,0.92561,0.92984,0.96706,0.72376,0.83036,0.48129,0.87989,8.29431e-05,8.29431e-05,8.29431e-05
167,4850.66,0.92531,0.59277,0.91494,0.92839,0.92379,0.96638,0.72277,0.82869,0.47805,0.87986,7.89327e-05,7.89327e-05,7.89327e-05
